TF,Target,Correlation
TRDN-AS1,MYO18B,0.37156154143024706
LOC107986448,TBX5,0.37152516567012855
SYK,SIGLEC1,0.3714884896165284
NRG1,KLHL13,0.37147901708271575
B4GALNT3,MYO18B,0.3714603900804441
CORIN,GREB1L,0.3714552689770933
NOSTRIN,CALCRL,0.3714544900837815
SLC39A8,MITA1,0.37140806130978815
ESRRG,TENM2,0.37139341984601737
LAMA2,GPC6,0.37138983305396267
SLC8A1,CTNNA3,0.3713823235741006
VGLL3,LINC02006,0.37136827691595287
COL24A1,NCAM2,0.37133215335192316
PCDH7,OPCML,0.3713200746365166
BCHE,LOC729732,0.3712829037954013
ANO2,MCF2L,0.37126863847660846
CLSTN2,GPAM,0.3712575615993567
TPRG1,GYG2,0.37120842613473354
SVEP1,MT-CO1,-0.37120223977151384
FREM1,ABCA8,0.37119057775747777
FRAS1,HAS1,0.3711474622362628
PPP1R16B,CYYR1,0.37114120330138684
PLA2G5,COL24A1,0.37110656974027845
BCHE,SULF1,0.37109774784670013
LAMA2,NCAM1,0.3710906608559276
MYOM3,FGF12,0.37103352482905344
FLRT2,BNC1,0.37101889256876514
CCDC80,GFPT2,0.3710086891212327
SCN7A,LINC03007,0.37096658665689297
TMEM132C,BMX,0.37095668780330476
RALYL,CACNA1C,0.3709035030856046
ADIPOQ,LNCBRM,0.37089029591190686
NOSTRIN,BMX,0.37085161910970516
MYOM3,CADPS,0.37084325480005526
ESRRG,ANK2,0.37083862357111635
LINC02607,PNPLA2,0.37077250290634833
NEGR1,STON2,0.3707557826990258
TBX20,FBLN1,0.37073852123561735
RALYL,ALPK2,0.37073385019477595
CACNA1C,DMD,0.37072109892180233
SLC19A3,ACSL1,0.37068207167560197
PLA2G5,CDH19,0.3706695728724629
SLC8A1,MYH7B,0.3706497457390624
TTN,DPF3,0.370635687106432
EGFL7,BICC1,-0.3705727695456518
SPHKAP,LOC107986448,0.370478634723993
BCHE,PDGFC,0.3704709166908203
KCTD8,SLIT3,0.3704520985344519
NCKAP5,FGF12,0.37045183727862474
CHRM3,SLC39A8,0.3704348256235915
SEMA3C,MT-CO1,-0.370416568057088
COLGALT2,LAMA2,0.3703919902369723
UST,BICC1,0.37038732199718755
LOC105379003,TMEM178B,0.37038664905916285
MGAT4C,BICDL1,0.37036724525624126
CP,PCDH7,0.37034341850516483
PLXNA4,NRG1,0.3703433696335732
TRARG1,SLC7A10,0.37025966044962444
PTPRC,MS4A4E,0.3702586005631908
MYBPC3,DPF3,0.37017405714625046
BICC1,ABCA9,0.3701603169897912
UNC5C,ADGRB3,0.3701539420073518
PLIN1,FGF13,0.37013213517429033
RBM47,PDGFC,0.37012992335649686
TNNI3K,LINC02248,0.37012522880822396
LOC107986448,RALYL,0.37009731802841317
SLC19A3,GABRE,0.3700924245073694
TLL1,C3,0.37008755728961673
MARCHF1,ARHGAP44,0.3700838189495079
CADPS,AKAP6,0.37008145709363083
KCTD8,ZBTB7C,0.37007409882750253
SYNPR,TRDN-AS1,0.37006052355900415
GPM6A,SVEP1,0.370038191002137
MYRIP,TMEM132C,0.37002165460441283
DKK2,ENPP2,0.3700168586565866
RYR2,MYLK3,0.3700015323863501
FBXO40,TRDN,0.370000466919304
CDH19,KIAA1755,0.3699894045238598
CDH2,LOC101927404,0.3699752191146212
FGF12,SGCG,0.36995067055428443
BRINP3,MLIP,0.369945304551467
FGF12,PXDNL,0.36992304747137783
PRDM16,DKK2,0.3699159062844488
CDH11,BMX,0.3699125765694792
TFRC,MARCHF1,0.3698990656899588
MALAT1,PTPRB,-0.36989690208907083
ROR1,SLC39A8,0.36982887471442827
PREX2,EGFL7,0.36982833969521184
GFPT2,BICDL1,0.3697957603095744
KYNU,MSR1,0.3697895721112532
LINC01954,SLC8A1,0.36977894853913634
MITF,MYBPC3,0.36975669272010797
COLGALT2,FBN1,0.3697083714682811
RALYL,FHOD3,0.3697002354166531
SORBS1,FHOD3,0.3696825991804326
ACACB,CIDEA,0.36967532867717856
KANK4,PTGER3,0.36960922648414746
MALAT1,GRIP1,0.36960699198972646
LINC03007,FBLN1,0.3695974665450539
RMEL3,PLIN5,0.36957145551157333
LINC01954,TECRL,0.3695611959605494
PDGFC,ALOX15,0.3695573443995966
PECR,LPL,0.3695466522065484
GREB1L,ALPK2,0.369524600793422
EZR,MITA1,0.36951343040764706
DOCK2,MYO1F,0.36949420126115523
LOC105370315,LOC101927404,0.36949118884509446
LINC02607,PFKFB3,0.3694861842446133
PCDH7,CNTNAP3B,0.3694845407180408
CACNA2D3,SLC24A3,0.36948420541608357
TDRKH-AS1,SAMSN1-AS1,0.36948375312083115
ATP13A5-AS1,MED4-AS1,0.36945159350561935
LRP2,GFPT2,0.36943717688891503
ITLN1,MARCHF1,0.3694282237551131
PDE4B,HAS1,0.369394869711571
WT1,RERG,0.3693769222293552
MYOCD,MYH7B,0.36935925052018015
CORIN,MYBPC3,0.36935802041514576
TTN,TENM2,0.36935715009086056
SYNPR,CDH2,0.3693470029801143
ROR1,EMCN,-0.3693392104137718
ESRRG,CDH2,0.3693261753405696
PRDM6,BNC2,0.3693182547943113
MYRIP,TEK,0.3693098662010868
KCNT2,GRIP1,0.36929743633156775
SEMA3C,SVEP1,0.36929305480210656
NR4A2,SLC4A4,0.36928130694000233
MAP3K8,MCTP2,0.3692639952554231
CCDC141,LINC02208,0.36925349139975056
FLT1,CYYR1,0.3692268751124046
MYOCD,MYOM1,0.3692141923926509
ANTXR1,BNC1,0.3692081945059428
BCHE,DLGAP2,0.36916533655721634
KCNJ3,MYOCD,0.36914962308929367
KCNJ3,DMD,0.36914907644358785
CACHD1,MCTP2,0.3691236686266055
SPHKAP,OTOGL,0.3690990459339624
CALCRL,PRKCH,0.3690755553107615
ATF3,FOSB,0.3690675252449261
CACNB2,AKAP6,0.3690461937169983
CPA4,SYT1-AS1,0.3690414406132437
NOBOX,CT45A1,0.36902736098397576
SYNPR,NCAM1,0.3689989925023922
ERG,SHANK3,0.36894448039472905
COL1A2,DCN,0.3689224348818878
RYR2,TENM2,0.3689102499627327
RBM20,SGCG,0.36890942484974304
CORIN,ANK2,0.3688793027647466
CDH13,C3,-0.3688596476900342
DOCK2,ATP8B4,0.3688485694306117
CFH,CACNA2D3,0.3688018884818413
CACNA2D3,ALOX15,0.3687920774600913
LOC105370315,ALPK2,0.3687821616071448
PTPRQ,FRMPD4,0.36877409152561064
KANK4,GPT2,0.36873042743393347
KCTD8,EZR,0.3687211840171212
CCDC141,MITF,0.3685862579881709
SCN7A,COL4A4,0.3685817040816749
MCTP2,COLEC12,0.3685773193249871
NLGN1,PTPRQ,0.3685603969761649
COL6A3,CDH19,0.3685497801031872
PEX5L,WT1,0.36854559489658995
CFH,ARHGAP44,0.3685390820303489
SLIT3,FLI1,-0.3685231140772089
DPP6,NALF1,0.36852172370274666
GPC6,ABCA9,0.3685196811526887
LINC02350,ZBTB7C,0.36850565948196906
ITLN1,SLIT2,0.36849446837074085
DKK2,PCSK5,0.36846795176270875
RCAN2,TBX5,0.3684525009921486
ESRRG,KCNMB2,0.368450349223502
NCAM1,CACNA1C,0.3684278645201426
CORIN,PALLD,0.36842063030586586
PRG4,BICC1,0.36841281842138085
PALLD,FHOD3,0.368410704929296
WNK2,MYOCD,0.36838450500037884
MYO1F,CYBB,0.3683832282124868
CFH,FRAS1,0.3683423955394254
PCDH15,BMX,0.36829909658810894
TRARG1,SLC14A2-AS1,0.3682835184566872
KCNJ3,ERBB4,0.36827426531464424
SLC24A3,PTPRT,0.36826067341788554
LINC02649,PLIN1,0.3682540073271348
TEK,PTPRB,0.36824882587039176
MYBPC3,LOC101927404,0.36822941133077797
COLEC11,PCDH7,0.3682218154066177
ZNF385B,SYNDIG1,0.3682128110447138
CHRM2,TMEM178B,0.36815437295127384
MITF,TRDN,0.3681385419240553
TMEM108,CGNL1,0.3681311502852307
DPF3,GREB1L,0.36810925295284147
DPP6,MAP3K8,0.36810330572283134
KRT19,SLC24A3,0.3681016396824665
KCNT2,BCHE,0.36809615149482106
ESRRG,DPF3,0.3680896554038087
BTNL9,CYYR1,0.3680858266367133
ITLN1,COLEC12,0.3680791808476203
PCOLCE2,BICC1,0.3680469288376949
LINC01954,MYBPC3,0.3680318045511215
NCAM1,DMD,0.3680191691005087
PDE4B,CCDC80,0.3679968628143717
KCNJ3,SYNPR,0.36799515354917706
AQP7B,GPD1,0.3679798331356217
PRKAR2B,PLIN5,0.3679719737647652
SGCD,TRDN,0.3679488518573793
BNC2,CDH13,-0.3679461791524245
LSAMP,SVEP1,0.36785717162519477
WWC1,WT1,0.36783222335975424
NRG1,PPM1H,0.3678189673431479
TPRG1,PFKFB1,0.36779123625739235
ANTXR1,LRP2,0.3677765221999267
TTN,TRDN-AS1,0.36775538606828234
CD86,CCL3,0.3677412401415984
SLC39A8,LOC729732,0.3677189762318375
ROR1,C3,0.367693826182744
RALYL,LOC101927404,0.36765849437333487
PID1,CDH19,0.3676557598768373
LINC02006,FLRT2,0.36764171355121056
KYNU,FPR3,0.3676393353016014
TTN,ABI3BP,-0.3676187076392451
ERBB4,GREB1L,0.3676118010131324
BICDL1,RBFOX1,0.3675961947505224
CIDEC,PRKAR2B,0.3675537219742597
CALCRL,SLIT3,-0.3675460623871417
LINC02006,EMB,0.3675453781054803
TBXAS1,FMN1,0.3675417303515979
LPL,TRARG1,0.3675240218393927
CD83,MSR1,0.3674554476042727
BRINP3,CORIN,0.3674513233542119
FYB2,WWC1,0.3674507334786538
GFPT2,LOC729732,0.36741858385380277
FCGR2A,FMN1,0.3673793877150456
MITF,MYOCD,0.36736951261685186
LINC02237,LIPE,0.36733166258621763
ZNF385B,IFNG-AS1,0.36732629310563303
FMN1,CYBB,0.36732350619908927
NPPB,SLIT3,-0.3672822106083049
PDE4B,FRAS1,0.36727609634155434
LSAMP,LINC02350,0.36726984340754526
LINC02607,PCK1,0.3672434246095572
LINC01954,KCNJ3,0.36721625092383764
AQP7B,GPAM,0.3672128006782558
FBXO40,PALLD,0.3671829653411364
MITF,TMEM71,0.3671717202275655
SOD2-OT1,OXGR1,0.36715507168286543
KCNJ3,CTNNA3,0.36715475339416664
PALLD,LINC02208,0.36713294774808003
VGLL3,CDON,0.367128768463342
CLDN1,SEMA3C,0.36710954647175986
SLC14A2-AS1,PFKFB1,0.36710674585457276
MYBPC3,MYLK3,0.3670732468512971
MSC-AS1,FGF14,0.3670254912455797
ERBB4,MLIP,0.3670200179954801
PDGFC,ITGB8,0.3670145375402977
CALCRL,PCDH7,0.36701111790183333
MYPN,CACNA1C,0.3669923500027717
COL4A4,FBLN1,0.3669917666707702
LRP2,NALF1,0.3669540991298144
ESRRG,CORIN,0.3669518647092926
NCKAP5,RALYL,0.3669181991157042
NR4A2,DPP6,0.36691156409439774
CIDEC,LPL,0.36688064944651944
MS4A4E,LILRB5,0.36684320221874134
FMN2,GPM6A,0.3668002345330568
VWF,PPP1R16B,0.3667732686294904
MLXIPL,SLC14A2-AS1,0.3667625674961298
ARHGAP18,MCTP2,0.36672507593770276
PPARGC1A,LOC105379003,0.36671353066773077
CHRM3,RGS6,0.3666801825255274
GYG2,GABRE,0.36666630920880217
SELP,NRG1,0.36665320586988354
FYB2,SVEP1,0.36663112050224134
ABI3BP,PTPRQ,0.3666124900644016
FYB2,SLC24A3,0.36659767102634316
NR4A2,MCTP2,0.3665449207373732
NOX4,FGF14,0.36653000586543705
NR4A2,RBFOX1,0.36649347913378016
BRINP3,RBM20,0.3664892127352137
ACOT11,CADPS,0.3664503163166716
ABI3BP,BNC1,0.3664340550510725
CD83,SYK,0.36642422221862475
ACACB,PFKFB1,0.36639699236952233
GPAM,MGST1,0.3663659904309615
ZNF385B,MAPK4,0.3663443909057544
LSAMP,CPA4,0.3663405058546006
ACOT11,RYR2,0.3663233277741516
CCDC141,TRDN,0.36630161190438726
LSAMP,MITA1,0.3661869571029195
TMEM71,CACNA1C,0.3661524195995734
GHR,GPAM,0.3661507044450408
CCDC80,SLC39A8,0.36615023318146434
SLIT2,ARHGAP44,0.3661222859636344
SLC4A4,TLL1,0.3661078417772739
RYR2,FHOD3,0.3661045565540772
KCNT2,WWC1,0.3661037993257372
RCAN2,PXDNL,0.36607976654839175
PRKAR2B,PLIN4,0.3660746093049282
RMEL3,GLYAT,0.36605843764487217
KCNJ3,MYOM1,0.36602696111559624
PRG4,MECOM,-0.3660202250336464
CALCRL,ERG,0.3659995910845799
SLIT2,ROR2,0.36599194777899124
RBFOX1,KRT19,0.3659829986570793
ANXA1,FOSB,0.36595684659249733
MLIP,AKAP6,0.3659496282603694
PDE3B,GLYAT,0.3658446374635029
GPAM,GABRE,0.36584351157430695
RYR2,TRDN-AS1,0.36578956403322554
SLC19A3,MME,0.3657559603216955
SEMA3C,FLRT2,0.365752886468175
LNCBRM,MLXIPL,0.36571806136141766
LINC03051,BNC2,0.3657112171218391
ADAMTS3,WT1,0.36569918666766843
LINC02248,SYNDIG1,0.365663006527553
KAZN,ABCA10,0.36565054736123676
ATF3,BNC1,0.36562048560223187
SLC19A3,SMAD3-DT,0.36559963042935667
KCNIP2,PLIN4,0.3655422084708313
KCNMB2,CACNB2,0.3655209285376588
TBX20,COL15A1,0.3655014493217733
FREM1,FBN1,0.3654930914825632
SULF1,FLRT2,0.365441004577754
TPRG1,PDE3B,0.36542454872587415
LPL,GLYAT,0.3654186613277789
ROR1,HAS1,0.36535611074575886
RHOBTB3,GPAM,0.36533807259199497
PRG4,EPGN,0.3653086415087359
TRDN-AS1,LDB3,0.3653004326638526
CALCRL,RAPGEF5,0.36527734234180237
SLIT3,GFPT2,0.36523504720683103
LINC03007,ABCA9,0.3652102001712513
FMN2,LRP2,0.3651842900529061
VGLL3,MCTP2,0.3651829555657952
COL4A4,ABCA9,0.36516984697377286
SLC14A2-AS1,GYG2,0.36516912291502124
LRP2,TFRC,0.3651606655784941
LINC02006,MALAT1,0.36514524327472236
PTPRC,TBXAS1,0.36513402956922364
FABP4,CIDEA,0.3650874117295234
NCAM1,CDH2,0.3650597477979926
MRC1,ADAP2,0.36505755123454564
FLI1,SHANK3,0.36503155523864234
EPHA3,FBLN1,0.364988412853749
TRDN-AS1,TMEM71,0.3649456182767643
CIDEA,SLC7A10,0.3649322220866101
KIAA0408,CIDEA,0.3649237748949192
FABP4,GYG2,0.3648889892740614
TBXAS1,SIGLEC1,0.36485015191093273
PDE4B,CPA4,0.3648366909052467
LOC105379003,CACNB2,0.3648054128399474
IQGAP2,MRC1,0.3647864263558497
PDGFRA,DCN,0.3647407719884619
EPHA3,FBN1,0.36472911250412554
CTNNA3,MYOCD,0.364712862832006
CACNA1C,FHOD3,0.36468860277827836
CHRM2,LINC02137,0.3646733844235294
FBN1,FBLN1,0.3646548076910232
TENM2,MYO18B,0.3646194103405432
LNCBRM,TRHDE-AS1,0.3646061847067119
KCNJ3,ALPK2,0.3645738210867856
NTNG1,CFH,0.3645650055448569
PLA2G5,GPC6,0.36456306435507685
LSAMP,MAP3K8,0.36452788230826205
FRAS1,MGAT4C,0.36449241225815826
ESRRG,LOC101927404,0.3644627711025932
TRHDE-AS1,PTPRS,0.3644482237203683
BMPR1B,FLRT2,0.364447719752876
CADPS,MAPK4,0.3644330612715902
TECRL,TRDN-AS1,0.3644272372778167
PID1,FREM1,0.3644199470831482
SLC39A8,SVEP1,0.36439727602670463
LAMA2,ABCA6,0.36439590132431715
ABCA10,CDH19,0.3643761237502401
PLCH1,CDH19,0.36437482789086084
CD14,MSR1,0.36436369544439695
ESRRG,SPHKAP,0.3643635329760585
SLC8A1,FBXO40,0.36436122993485753
NEGR1,PLCH1,0.3643576846620817
PALLD,LOC101927404,0.3643305280088235
CFH,SYT1-AS1,0.36431724160804446
KCNMB2,GREB1L,0.3643064419548505
CACNA2D3,EGFL7,-0.3642914144390473
AQP7,KCNIP2,0.3642807083265997
SLC8A1,DMD,0.3642754963959435
LINC02006,ARHGAP18,0.364272092948923
COL6A3,DCN,0.3642509794891385
LRP2,RGS6,0.36424199067145063
LSAMP,MT-CO1,-0.36423058498551325
SLC4A4,FLRT2,0.36421680176991356
ZNF385B,RCAN2,0.36420150982566185
ANTXR1,CCDC80,0.3641806100021947
MALAT1,ARHGAP44,0.3641777690242915
CLDN1,LOC729732,0.36414991000761154
LILRB5,CYBB,0.36411815197108766
ATF3,RBFOX1,0.36410780493446826
CCDC141,PALLD,0.3640739277666296
DLGAP2,BICDL1,0.36406961256947495
LINC02006,GFPT2,0.3640688920453676
BTNL9,NOTCH4,0.3640668979296644
LRP2,VGLL3,0.3640527878675413
NR4A1,HAS1,0.3640455168789658
VWF,ELK3,0.36401358459090066
MALAT1,NTM,0.36400404606277625
SCN7A,PID1,0.3639894899913648
DPP6,CBLN2,0.36397896127922935
CD163,CLEC7A,0.36397727840111865
RBM47,MARCHF1,0.36395042761305374
PLA2G5,LHFPL6,0.3639188890348515
LVRN,PNPLA2,0.36389973049310936
TBXAS1,MYO1F,0.3638854523346644
TF,TRARG1,0.3638783066305741
TF,MLXIPL,0.36386929465668966
LOC124901051,TEK,0.363835713134652
TFRC,EZR,0.3638236219885591
MYRIP,CNTNAP3B,0.36380085715233534
GPM6A,LOC105372676,0.3637908823761586
COL6A3,UNC5C,0.3637830133000246
WNK2,LOC101927404,0.3637772632249177
LINC01954,CCDC141,0.36372168380851383
NTNG1,ID4,0.363699738452588
DPP6,SVEP1,0.3636770906982569
ANTXR1,ARHGAP44,0.36366912710113447
CCDC80,FOSB,0.36365540332428203
SELP,NPR3,0.3636532574544807
FGF12,IFNG-AS1,0.3636397457890845
ANK2,NCAM1,0.3636366849835848
EMB,PTPRQ,0.3635992561466736
GHR,MALAT1,0.36359633588950896
SPHKAP,KCNMB2,0.36358736991328416
COL15A1,FBLN1,0.36356583087998184
GPM6A,MAP3K8,0.3635480055509553
PTPRB,ELK3,0.3635369933083447
KCNMB2,CORIN,0.3634812596313488
LINC02607,ACSL1,0.36347232081252784
TBX5,SYNDIG1,0.36347088102095965
CACHD1,NTNG1,0.36346633265323375
ANK2,DMD,0.3634371821825826
FCGR2A,F13A1,0.3634311109298998
MEG3,ABCA6,0.3634254836233152
MITA1,MGAT4C,0.3634042606108897
PXDNL,RALYL,0.363365200175734
WWC1,SLC24A3,0.3633639907528732
GRIK2,CHRM2,0.3633460043449091
LOC105379003,GRIK2,0.3633381822246692
ADIPOQ,PPP2R1B,0.363328611277528
FGF12,MAPK4,0.36332268465719825
LINC02248,DAPK2,0.3633090207297917
BCHE,RERG,0.36330647271109046
ITLN1,WT1,0.36329486032074537
PRG4,PRDM6,0.3632865878812433
LINC02248,LINC02137,0.36327083211078764
ADGRG6,ADAMTSL1,0.36325527647594813
BICC1,FLRT2,0.36324681440589335
TLL1,MCTP2,0.3632460259366204
ADGRF5,ERG,0.3632144441228584
EMB,DPP6,0.3632122331695948
SLC19A3,TWIST2,0.3632013090852262
MYRIP,RAPGEF5,0.36319306160597054
RALYL,MYOCD,0.3631815042346301
MME,PFKFB1,0.36318117403966493
VAV3,EMCN,0.3631445927527976
BCHE,FRAS1,0.36311242284211565
DOCK10,MYO1F,0.3630969745162009
PEX5L,BICDL1,0.36305895907589997
SYNPR,CTNNA3,0.36305890732690455
FCGR2A,KYNU,0.36305720150815846
ANXA8,LOC105372676,0.3630358706213153
RBM20,MAPK4,0.3629855630305718
SCN7A,COL1A2,0.36297521691751605
TWIST2,TRHDE-AS1,0.3629439846416717
GPAM,ACSM5,0.3629404583363823
SLC39A8,EFNA5,0.3629171380709904
RYR2,ALPK2,0.36290288090363976
FRAS1,DLGAP2,0.3629002933654601
PRKAR2B,TRARG1,0.3628481301316888
CFH,ADAMTS3,0.362820218476392
SCN7A,COL6A3,0.362796639967612
TWIST2,GYG2,0.36277697029596273
MAP3K8,PTPRQ,0.36276925220743694
RYR2,DPF3,0.3627384317152438
ERBB4,TMEM178B,0.3627117508222159
CPA4,SULF1,0.3626689115835389
ACACB,GYG2,0.3626351425991215
IQGAP2,MS4A6A,0.3625986873606999
ADIPOQ,PTPRS,0.36255683668619076
KCNMB2,SGCD,0.36250249936817147
TBXAS1,MS4A4A,0.3624931928608674
SLC8A1,MYLK3,0.362436078846442
UNC5C,COL1A2,0.3624182497900012
FYB1,ATP8B4,0.3623878859258668
TECRL,DPF3,0.36237162422318986
ANTXR1,ITGB8,0.3623460004914654
PCLO,RBFOX1,0.3623384682788735
PCLO,ARHGAP44,0.36227030672226995
LOC124901051,PPM1H,0.36226223024275134
MITA1,RBFOX1,0.36226175908768227
COL15A1,FBN1,0.36224829911384093
TRDN,DMD,0.36224572800045907
CLDN1,ROR2,0.3622340161132837
TBXAS1,NCKAP1L,0.3622294963458071
ADCY5,LDB3,0.3622065140505503
BCHE,SLIT3,0.36219898488391467
PALLD,DPF3,0.36218821963620657
MECOM,EBF1,0.3621760071175765
PID1,ABCA10,0.36217497297247453
ACVR1C,CIDEC,0.3621725487009088
LRP2,NPNT,0.3621703654600997
TTN,ALPK2,0.3621615153074626
CORIN,FHOD3,0.3621264673802682
MYOCD,CDH2,0.3621172491087521
CACHD1,LRP2,0.3621112563949461
TENM2,GREB1L,0.3621089657395019
PLEK,SYK,0.3620948395145866
KCNJ3,LINC02208,0.3620897272013924
LOC105370315,MYOCD,0.36207360503894054
PTPRC,CYBB,0.3620728963579736
SGCD,DMD,0.3620484166784493
MRC1,ATP8B4,0.36203701709961367
MARCHF1,MGAT4C,0.3620304875372169
SYK,HCK,0.362029502020931
TRHDE-AS1,SLC7A10,0.3620277157193034
ANK2,LOC105370315,0.3620227218861403
WT1,BICDL1,0.36201671925844947
ANO2,ZBTB46,0.36200324294091724
ADIPOQ,GABRE,0.3619945541592396
ADAMTS3,PDGFC,0.36199257664164003
EPHA3,ADGRB3,0.361991693390942
FYB1,CLEC7A,0.36198755786232745
GFPT2,GRIP1,0.3619854305420819
CFH,BMPR1B,0.3619775065921357
TRDN,CTNNA3,0.36197449344509564
CACNA2D3,MECOM,-0.36194531035601046
PRG4,NR4A1,0.36194456361944255
CHRM2,MYH6,0.3619375895369155
NPR3,ADGRG6,0.3619172411011837
BNC2,NR4A1,0.36191511395329895
PCLO,BNC2,0.3619014400625404
FHL2,TTN,0.361886737756959
FBLN2,CDH19,0.36188464564380524
ROR1,NTNG1,0.36188089922616157
SPHKAP,TRDN,0.36186739339266766
NTNG1,VGLL3,0.361860620243477
PPARG,GPAM,0.3618567820004773
PREX2,PPP1R16B,0.36185470079468596
SYNPR,DMD,0.36184995362461414
CD86,CD163,0.36177760290097205
CLDN1,WT1,0.36176467862420664
RYR2,TMEM71,0.361750211858489
GRB10,VWF,0.3617146207222077
PCLO,ZBTB7C,0.3616681252261235
TMEM71,DMD,0.361666238664103
TRDN-AS1,MYBPC3,0.3616312435540418
DOCK2,CLEC7A,0.3616280300671977
ACSL1,CIDEA,0.36162231898545044
FBXO40,MYO18B,0.36162167153947566
MS4A6A,PIK3R5,0.3616105060730494
ARHGAP44,FOSB,0.36156579969540464
ADAMTS3,FRAS1,0.36156193098035116
ADIPOQ,MGST1,0.36154813471759545
LNCBRM,PFKFB1,0.3615431458968019
TFRC,SEMA3C,0.3615057933245508
EBF2,NCAM2,0.3614977081024039
ADGRL4,FLT1,0.36142864290601623
SLC8A1,SGCD,0.36142443407830976
LINC02208,TMEM71,0.3613921198404218
ROR2,CBLN2,0.36139076522108243
KCNT2,VGLL3,0.36136083296543575
FRAS1,CPA4,0.36134461310509214
KCTD8,SULF1,0.3613206118819942
GFI1,IL7R,0.36130187434113437
ADAMTS3,RERG,0.36125814584005195
ACVR1C,SLC7A10,0.36123678890339295
SULF1,SYT4,0.3612223010154577
FOSB,MT-CO1,-0.36120372466787387
CCDC85A,NOTCH4,0.36118632545869095
ATF3,GPM6A,0.3611747166666073
COLGALT2,COL1A2,0.3611686414171928
CHRM3,ABI3BP,0.3611347940342146
NEGR1,MEG8,0.3611288220519213
SGCD,RALYL,0.36112701995441776
COLGALT2,ST8SIA1,0.36111359908910867
ANXA8,BICC1,0.36111136736662797
SPHKAP,MYO18B,0.36110864144685717
LOC105370315,FHOD3,0.3609958718312708
LDB3,OTOGL,0.3609891254051223
FGF12,SYNDIG1,0.3609593978352403
NCKAP5,RBM20,0.3609316913530775
LINC01954,GREB1L,0.36088949226702793
ARHGAP44,KRT19,0.3608808147509257
FYB1,PIK3R5,0.36087901487234875
SYNPR,LOC101927404,0.3608648647729391
ADCY5,FHOD3,0.3608605321532177
LINC02237,PC,0.3608566900585592
XKR4,PCSK2,0.3608369814658884
MECOM,RGS6,-0.3608009532433489
CCDC141,WNK2,0.36079972699868923
ANXA8,MEDAG,0.3607961012427415
MECOM,SLC4A4,-0.36077313897475194
TRDN,MYPN,0.36075049072866144
COL4A4,COL6A6,0.3607464122187008
TENM2,MYBPC3,0.36074323255733226
CHRM3,EFNA5,0.3607412910553397
KCNJ3,MYPN,0.36072865138981036
CCDC80,KRT19,0.3607265054491235
ANK2,MYBPC3,0.3607257775678518
ADGRL4,PPP1R16B,0.36071315733795833
MS4A4A,CD163L1,0.3606847729836339
PEX5L,MITA1,0.3606767311625517
RYR2,DMD,0.36067486183621134
LINC02360,BNC2,0.3606744619491544
NR4A3,NR4A1,0.3606610393593078
LINC03051,SLC4A4,0.3606503596206005
KCNJ3,TRDN-AS1,0.36064327723011486
LINC02208,TRDN,0.3606317325150541
LINC00598,PLIN5,0.3606077377195584
LINC02607,TPRG1,0.3606042339557617
EBF1,TMEM132C,0.36057795951764404
CORIN-AS1,LOC107986448,0.3605711336028633
CDON,CBLN2,0.3605494422777922
VGLL3,DPP6,0.36051463323818095
MITF,WNK2,0.36050979634910413
ITLN1,SLC39A8,0.3605081208585327
ESRRG,SGCG,0.3604919968982455
ADCY5,GREB1L,0.36049164666290545
MECOM,SEMA3C,-0.36048795134272155
FYB2,CFH,0.3604796446077591
LINC02388,KLHL13,0.3604765685042435
PRG4,ARHGAP6,0.3604266427008472
ACSL1,PLIN5,0.36040030777488047
NEGR1,FBLN2,0.36037554454868387
CARMN,PLIN1,0.3603642109933856
OPCML,LINC02388,0.36035221811812573
ATF3,ZBTB7C,0.36034491708040395
SORBS1,CACNA1C,0.3603353477689162
DOCK10,SYK,0.3603286977735195
SLC4A4,MAP3K8,0.36031511679791
SLC4A4,COLEC12,0.36031071860299424
TBXAS1,PIK3R5,0.3602768006414262
PLCXD3,CHRM2,0.36026501561632746
MECOM,DPP6,-0.36024616430008816
ANK2,LDB3,0.3602352566322268
NRG1,NRXN3,0.3602296503043239
CFH,LOC729732,0.36021044211532216
CD163,SAMSN1,0.36020027407167365
LINC03051,RBFOX1,0.3601658984931285
FMN2,MCTP2,0.3601586573101529
CARMN,GPAM,0.36015192037273713
PEX5L,WWC1,0.3601464658953706
FYB1,MS4A4E,0.36013084931723915
ACVR1C,PECR,0.3601247989722781
TPRG1,CIDEA,0.3601012483201393
MLIP,MAPK4,0.3600962499771909
CACHD1,CHRM3,0.36007874592711436
PEX5L,DLGAP2,0.3600588605574249
PLIN5,SLC7A10,0.360054439310057
GHR,TRHDE-AS1,0.3600334193505909
LOC124901051,GNA14,0.36000718366181717
NEGR1,ST8SIA1,0.35999221993893543
DOCK2,SIGLEC1,0.3599861115625186
CHRM3,PCLO,0.3599307280894495
SORBS1,MYOM1,0.3599204327315816
COL24A1,COL4A3,0.35992017174491664
SGCD,MYOCD,0.3598790555249936
RBM20,IFNG-AS1,0.35987875200289415
KCTD8,LOC729732,0.3598428386138673
MYOM3,ZNF385B,0.3598379371092212
CALCRL,FLI1,0.3598374554033101
TRDN,LOC101927404,0.35983724469369316
RALYL,DMD,0.3598218754010406
SLIT2,ARHGAP6,0.3598182776642848
KCNJ3,MITF,0.3598078727938961
LINC02006,LINC02360,0.3598077081811706
